#          t               x(t)              vx(t)             y(t)              vy(t)                T                U                E
     0.5250000E+04    -0.6342475E+00    -0.1343480E-01     0.7762675E+00    -0.1068562E-01     0.4422501E-09     0.8877865E-09     0.1775573E-08
     0.5260000E+04    -0.7586653E+00    -0.1139025E-01     0.6585757E+00    -0.1279296E-01     0.4403312E-09     0.8858630E-09     0.1771726E-08
     0.5270000E+04    -0.8609927E+00    -0.9028006E-02     0.5216922E+00    -0.1451554E-01     0.4385425E-09     0.8840687E-09     0.1768137E-08
     0.5280000E+04    -0.9384025E+00    -0.6419054E-02     0.3696963E+00    -0.1580912E-01     0.4369316E-09     0.8824513E-09     0.1764903E-08
     0.5290000E+04    -0.9888046E+00    -0.3639433E-02     0.2070466E+00    -0.1664210E-01     0.4355396E-09     0.8810519E-09     0.1762104E-08
     0.5300000E+04    -0.1010886E+01    -0.7681528E-03     0.3845342E-01    -0.1699576E-01     0.4344006E-09     0.8799048E-09     0.1759810E-08
     0.5310000E+04    -0.1004129E+01     0.2114766E-02    -0.1312499E+00    -0.1686419E-01     0.4335409E-09     0.8790363E-09     0.1758073E-08
     0.5320000E+04    -0.9688158E+00     0.4930113E-02    -0.2972337E+00    -0.1625400E-01     0.4329787E-09     0.8784647E-09     0.1756929E-08
     0.5330000E+04    -0.9060081E+00     0.7601181E-02    -0.4547955E+00    -0.1518389E-01     0.4327234E-09     0.8781998E-09     0.1756400E-08
     0.5340000E+04    -0.8175158E+00     0.1005535E-01    -0.5994779E+00    -0.1368406E-01     0.4327762E-09     0.8782429E-09     0.1756486E-08
     0.5350000E+04    -0.7058482E+00     0.1222559E-01    -0.7271799E+00    -0.1179551E-01     0.4331296E-09     0.8785869E-09     0.1757174E-08
     0.5360000E+04    -0.5741513E+00     0.1405189E-01    -0.8342612E+00    -0.9569176E-02     0.4337682E-09     0.8792166E-09     0.1758433E-08
     0.5370000E+04    -0.4261302E+00     0.1548260E-01    -0.9176364E+00    -0.7064982E-02     0.4346689E-09     0.8801092E-09     0.1760218E-08
     0.5380000E+04    -0.2659589E+00     0.1647579E-01    -0.9748597E+00    -0.4350663E-02     0.4358023E-09     0.8812357E-09     0.1762471E-08
     0.5390000E+04    -0.9817742E-01     0.1700046E-01    -0.1004196E+01    -0.1500432E-02     0.4371334E-09     0.8825614E-09     0.1765123E-08
     0.5400000E+04     0.7242386E-01     0.1703764E-01    -0.1004679E+01     0.1406600E-02     0.4386234E-09     0.8840476E-09     0.1768095E-08
     0.5410000E+04     0.2409290E+00     0.1658137E-01    -0.9761486E+00     0.4288231E-02     0.4402308E-09     0.8856530E-09     0.1771306E-08
     0.5420000E+04     0.4024306E+00     0.1563938E-01    -0.9192763E+00     0.7061224E-02     0.4419123E-09     0.8873343E-09     0.1774669E-08
     0.5430000E+04     0.5521689E+00     0.1423352E-01    -0.8355600E+00     0.9643579E-02     0.4436240E-09     0.8890473E-09     0.1778095E-08
     0.5440000E+04     0.6856730E+00     0.1239973E-01    -0.7273019E+00     0.1195698E-01     0.4453214E-09     0.8907474E-09     0.1781495E-08
     0.5450000E+04     0.7989009E+00     0.1018762E-01    -0.5975580E+00     0.1392937E-01     0.4469606E-09     0.8923904E-09     0.1784781E-08
     0.5460000E+04     0.8883708E+00     0.7659501E-02    -0.4500633E+00     0.1549747E-01     0.4484984E-09     0.8939328E-09     0.1787866E-08
     0.5470000E+04     0.9512816E+00     0.4888883E-02    -0.2891311E+00     0.1660927E-01     0.4498935E-09     0.8953330E-09     0.1790666E-08
     0.5480000E+04     0.9856149E+00     0.1958415E-02    -0.1195291E+00     0.1722622E-01     0.4511075E-09     0.8965525E-09     0.1793105E-08
     0.5490000E+04     0.9902142E+00    -0.1042650E-02     0.5366435E-01     0.1732503E-01     0.4521066E-09     0.8975573E-09     0.1795115E-08
     0.5500000E+04     0.9648361E+00    -0.4021438E-02     0.2252200E+00     0.1689898E-01     0.4528625E-09     0.8983189E-09     0.1796638E-08
     0.5510000E+04     0.9101708E+00    -0.6884713E-02     0.3899274E+00     0.1595856E-01     0.4533539E-09     0.8988158E-09     0.1797632E-08
     0.5520000E+04     0.8278282E+00    -0.9542294E-02     0.5427669E+00     0.1453140E-01     0.4535673E-09     0.8990345E-09     0.1798069E-08
     0.5530000E+04     0.7202909E+00    -0.1191041E-01     0.6790779E+00     0.1266148E-01     0.4534981E-09     0.8989701E-09     0.1797940E-08
     0.5540000E+04     0.5908337E+00    -0.1391482E-01     0.7947150E+00     0.1040754E-01     0.4531502E-09     0.8986267E-09     0.1797253E-08
     0.5550000E+04     0.4434149E+00    -0.1549356E-01     0.8861853E+00     0.7840911E-02     0.4525368E-09     0.8980171E-09     0.1796034E-08
     0.5560000E+04     0.2825417E+00    -0.1659906E-01     0.9507610E+00     0.5042821E-02     0.4516790E-09     0.8971625E-09     0.1794325E-08
     0.5570000E+04     0.1131185E+00    -0.1719966E-01     0.9865631E+00     0.2101273E-02     0.4506059E-09     0.8960918E-09     0.1792184E-08
     0.5580000E+04    -0.5971685E-01    -0.1728041E-01     0.9926133E+00    -0.8921900E-03     0.4493526E-09     0.8948402E-09     0.1789680E-08
     0.5590000E+04    -0.2307611E+00    -0.1684311E-01     0.9688526E+00    -0.3845754E-02     0.4479592E-09     0.8934476E-09     0.1786895E-08
     0.5600000E+04    -0.3949106E+00    -0.1590575E-01     0.9161285E+00    -0.6670438E-02     0.4464694E-09     0.8919579E-09     0.1783916E-08
     0.5610000E+04    -0.5473178E+00    -0.1450134E-01     0.8361522E+00    -0.9282903E-02     0.4449289E-09     0.8904165E-09     0.1780833E-08
     0.5620000E+04    -0.6835340E+00    -0.1267632E-01     0.7314299E+00    -0.1160786E-01     0.4433836E-09     0.8888695E-09     0.1777739E-08
     0.5630000E+04    -0.7996340E+00    -0.1048859E-01     0.6051720E+00    -0.1358007E-01     0.4418787E-09     0.8873621E-09     0.1774724E-08
     0.5640000E+04    -0.8923200E+00    -0.8005379E-02     0.4611848E+00    -0.1514580E-01     0.4404569E-09     0.8859369E-09     0.1771874E-08
     0.5650000E+04    -0.9590038E+00    -0.5300987E-02     0.3037495E+00    -0.1626392E-01     0.4391576E-09     0.8846333E-09     0.1769267E-08
     0.5660000E+04    -0.9978658E+00    -0.2454499E-02     0.1374929E+00    -0.1690651E-01     0.4380156E-09     0.8834864E-09     0.1766973E-08
     0.5670000E+04    -0.1007892E+01     0.4524192E-03    -0.3274603E-01    -0.1705913E-01     0.4370607E-09     0.8825259E-09     0.1765052E-08
     0.5680000E+04    -0.9888900E+00     0.3337641E-02    -0.2020515E+00    -0.1672074E-01     0.4363169E-09     0.8817758E-09     0.1763552E-08
     0.5690000E+04    -0.9414808E+00     0.6120579E-02    -0.3655629E+00    -0.1590340E-01     0.4358018E-09     0.8812539E-09     0.1762508E-08
     0.5700000E+04    -0.8670772E+00     0.8724052E-02    -0.5186037E+00    -0.1463171E-01     0.4355263E-09     0.8809711E-09     0.1761942E-08
     0.5710000E+04    -0.7678389E+00     0.1107602E-01    -0.6568027E+00    -0.1294205E-01     0.4354945E-09     0.8809316E-09     0.1761863E-08
     0.5720000E+04    -0.6466137E+00     0.1311119E-01    -0.7762079E+00    -0.1088167E-01     0.4357035E-09     0.8811327E-09     0.1762265E-08
     0.5730000E+04    -0.5068621E+00     0.1477254E-01    -0.8733895E+00    -0.8507594E-02     0.4361432E-09     0.8815644E-09     0.1763129E-08
     0.5740000E+04    -0.3525682E+00     0.1601265E-01    -0.9455318E+00    -0.5885381E-02     0.4367968E-09     0.8822103E-09     0.1764421E-08
     0.5750000E+04    -0.1881364E+00     0.1679498E-01    -0.9905115E+00    -0.3087679E-02     0.4376411E-09     0.8830472E-09     0.1766094E-08
     0.5760000E+04    -0.1827775E-01     0.1709498E-01    -0.1006960E+01    -0.1926053E-03     0.4386471E-09     0.8840465E-09     0.1768093E-08
     0.5770000E+04     0.1521151E+00     0.1690098E-01    -0.9943114E+00     0.2718083E-02     0.4397811E-09     0.8851747E-09     0.1770349E-08
     0.5780000E+04     0.3181000E+00     0.1621488E-01    -0.9528247E+00     0.5561009E-02     0.4410059E-09     0.8863950E-09     0.1772790E-08
     0.5790000E+04     0.4748237E+00     0.1505255E-01    -0.8835934E+00     0.8253383E-02     0.4422823E-09     0.8876682E-09     0.1775336E-08
     0.5800000E+04     0.6176617E+00     0.1344386E-01    -0.7885257E+00     0.1071536E-01     0.4435710E-09     0.8889553E-09     0.1777911E-08
     0.5810000E+04     0.7423567E+00     0.1143230E-01    -0.6703034E+00     0.1287246E-01     0.4448339E-09     0.8902182E-09     0.1780436E-08
     0.5820000E+04     0.8451512E+00     0.9074142E-02    -0.5323160E+00     0.1465805E-01     0.4460353E-09     0.8914211E-09     0.1782842E-08
     0.5830000E+04     0.9229089E+00     0.6437101E-02    -0.3785705E+00     0.1601562E-01     0.4471430E-09     0.8925316E-09     0.1785063E-08
     0.5840000E+04     0.9732206E+00     0.3598538E-02    -0.2135791E+00     0.1690099E-01     0.4481284E-09     0.8935208E-09     0.1787042E-08
     0.5850000E+04     0.9944898E+00     0.6431808E-03    -0.4222677E-01     0.1728404E-01     0.4489670E-09     0.8943639E-09     0.1788728E-08
     0.5860000E+04     0.9859929E+00    -0.2339524E-02     0.1303766E+00     0.1715010E-01     0.4496389E-09     0.8950408E-09     0.1790082E-08
     0.5870000E+04     0.9479124E+00    -0.5258353E-02     0.2990555E+00     0.1650077E-01     0.4501286E-09     0.8955359E-09     0.1791072E-08
     0.5880000E+04     0.8813389E+00    -0.8023406E-02     0.4587326E+00     0.1535412E-01     0.4504259E-09     0.8958386E-09     0.1791677E-08
     0.5890000E+04     0.7882425E+00    -0.1054923E-01     0.6045921E+00     0.1374425E-01     0.4505260E-09     0.8959438E-09     0.1791888E-08
     0.5900000E+04     0.6714129E+00    -0.1275782E-01     0.7322356E+00     0.1172025E-01     0.4504295E-09     0.8958522E-09     0.1791704E-08
     0.5910000E+04     0.5343711E+00    -0.1458133E-01     0.8378234E+00     0.9344513E-02     0.4501427E-09     0.8955700E-09     0.1791140E-08
     0.5920000E+04     0.3812560E+00    -0.1596440E-01     0.9181974E+00     0.6690529E-02     0.4496774E-09     0.8951088E-09     0.1790218E-08
     0.5930000E+04     0.2166900E+00    -0.1686593E-01     0.9709792E+00     0.3840296E-02     0.4490506E-09     0.8944855E-09     0.1788971E-08
     0.5940000E+04     0.4562954E-01    -0.1726035E-01     0.9946410E+00     0.8814426E-03     0.4482837E-09     0.8937215E-09     0.1787443E-08
     0.5950000E+04    -0.1267932E+00    -0.1713817E-01     0.9885468E+00    -0.2095795E-02     0.4474021E-09     0.8928421E-09     0.1785684E-08
     0.5960000E+04    -0.2954321E+00    -0.1650601E-01     0.9529636E+00    -0.5001575E-02     0.4464340E-09     0.8918757E-09     0.1783751E-08
     0.5970000E+04    -0.4552856E+00    -0.1538602E-01     0.8890427E+00    -0.7749329E-02     0.4454099E-09     0.8908525E-09     0.1781705E-08
     0.5980000E+04    -0.6016469E+00    -0.1381478E-01     0.7987736E+00    -0.1025839E-01     0.4443611E-09     0.8898040E-09     0.1779608E-08
     0.5990000E+04    -0.7302410E+00    -0.1184184E-01     0.6849132E+00    -0.1245630E-01     0.4433191E-09     0.8887616E-09     0.1777523E-08
     0.6000000E+04    -0.8373457E+00    -0.9527822E-02     0.5508938E+00    -0.1428075E-01     0.4423147E-09     0.8877562E-09     0.1775512E-08
     0.6010000E+04    -0.9198922E+00    -0.6942437E-02     0.4007133E+00    -0.1568110E-01     0.4413769E-09     0.8868166E-09     0.1773633E-08
     0.6020000E+04    -0.9755446E+00    -0.4162233E-02     0.2388131E+00    -0.1661949E-01     0.4405321E-09     0.8859695E-09     0.1771939E-08
     0.6030000E+04    -0.1002758E+01    -0.1268345E-02     0.6994616E-01    -0.1707154E-01     0.4398039E-09     0.8852384E-09     0.1770477E-08
     0.6040000E+04    -0.1000811E+01     0.1655782E-02    -0.1009601E+00    -0.1702675E-01     0.4392117E-09     0.8846428E-09     0.1769286E-08
     0.6050000E+04    -0.9698199E+00     0.4526615E-02    -0.2689422E+00    -0.1648842E-01     0.4387713E-09     0.8841983E-09     0.1768397E-08
     0.6060000E+04    -0.9107281E+00     0.7262678E-02    -0.4291381E+00    -0.1547342E-01     0.4384934E-09     0.8839160E-09     0.1767832E-08
     0.6070000E+04    -0.8252741E+00     0.9786589E-02    -0.5769196E+00    -0.1401154E-01     0.4383843E-09     0.8838021E-09     0.1767604E-08
     0.6080000E+04    -0.7159423E+00     0.1202696E-01    -0.7080177E+00    -0.1214468E-01     0.4384453E-09     0.8838578E-09     0.1767716E-08
     0.6090000E+04    -0.5858931E+00     0.1392018E-01    -0.8186386E+00    -0.9925771E-02     0.4386723E-09     0.8840793E-09     0.1768159E-08
     0.6100000E+04    -0.4388779E+00     0.1541200E-01    -0.9055675E+00    -0.7417455E-02     0.4390566E-09     0.8844578E-09     0.1768916E-08
     0.6110000E+04    -0.2791372E+00     0.1645899E-01    -0.9662584E+00    -0.4690575E-02     0.4395843E-09     0.8849796E-09     0.1769959E-08
     0.6120000E+04    -0.1112868E+00     0.1702978E-01    -0.9989076E+00    -0.1822451E-02     0.4402369E-09     0.8856264E-09     0.1771253E-08
     0.6130000E+04     0.5980846E-01     0.1710604E-01    -0.1002509E+01     0.1105044E-02     0.4409918E-09     0.8863755E-09     0.1772751E-08
     0.6140000E+04     0.2291689E+00     0.1668324E-01    -0.9768899E+00     0.4007593E-02     0.4418223E-09     0.8872006E-09     0.1774401E-08
     0.6150000E+04     0.3918403E+00     0.1577104E-01    -0.9227224E+00     0.6800699E-02     0.4426990E-09     0.8880724E-09     0.1776145E-08
     0.6160000E+04     0.5430368E+00     0.1439342E-01    -0.8415156E+00     0.9402069E-02     0.4435905E-09     0.8889598E-09     0.1777920E-08
     0.6170000E+04     0.6782820E+00     0.1258824E-01    -0.7355798E+00     0.1173406E-01     0.4444649E-09     0.8898310E-09     0.1779662E-08
     0.6180000E+04     0.7935451E+00     0.1040653E-01    -0.6079684E+00     0.1372613E-01     0.4452909E-09     0.8906550E-09     0.1781310E-08
     0.6190000E+04     0.8853660E+00     0.7911198E-02    -0.4623954E+00     0.1531713E-01     0.4460400E-09     0.8914035E-09     0.1782807E-08
     0.6200000E+04     0.9509665E+00     0.5175360E-02    -0.3031295E+00     0.1645748E-01     0.4466877E-09     0.8920518E-09     0.1784104E-08
     0.6210000E+04     0.9883415E+00     0.2280175E-02    -0.1348703E+00     0.1711096E-01     0.4472146E-09     0.8925806E-09     0.1785161E-08
     0.6220000E+04     0.9963276E+00    -0.6876330E-03     0.3739347E-01     0.1725610E-01     0.4476071E-09     0.8929761E-09     0.1785952E-08
     0.6230000E+04     0.9746451E+00    -0.3638547E-02     0.2085360E+00     0.1688708E-01     0.4478573E-09     0.8932302E-09     0.1786460E-08
     0.6240000E+04     0.9239113E+00    -0.6483182E-02     0.3734534E+00     0.1601409E-01     0.4479631E-09     0.8933405E-09     0.1786681E-08
     0.6250000E+04     0.8456240E+00    -0.9135248E-02     0.5272228E+00     0.1466309E-01     0.4479272E-09     0.8933094E-09     0.1786619E-08
     0.6260000E+04     0.7421169E+00    -0.1151441E-01     0.6652565E+00     0.1287492E-01     0.4477566E-09     0.8931438E-09     0.1786288E-08
     0.6270000E+04     0.6164860E+00    -0.1354891E-01     0.7834442E+00     0.1070403E-01     0.4474622E-09     0.8928543E-09     0.1785709E-08
     0.6280000E+04     0.4724919E+00    -0.1517790E-01     0.8782806E+00     0.8216520E-02     0.4470581E-09     0.8924548E-09     0.1784910E-08
     0.6290000E+04     0.3144415E+00    -0.1635330E-01     0.9469705E+00     0.5488006E-02     0.4465609E-09     0.8919619E-09     0.1783924E-08
     0.6300000E+04     0.1470526E+00    -0.1704120E-01     0.9875120E+00     0.2601031E-02     0.4459894E-09     0.8913942E-09     0.1782788E-08
     0.6310000E+04    -0.2469288E-01    -0.1722275E-01     0.9987521E+00    -0.3576111E-03     0.4453639E-09     0.8907721E-09     0.1781544E-08
     0.6320000E+04    -0.1957014E+00    -0.1689452E-01     0.9804153E+00    -0.3299636E-02     0.4447057E-09     0.8901166E-09     0.1780233E-08
     0.6330000E+04    -0.3609218E+00    -0.1606834E-01     0.9331053E+00    -0.6137995E-02     0.4440363E-09     0.8894494E-09     0.1778899E-08
     0.6340000E+04    -0.5154950E+00    -0.1477066E-01     0.8582791E+00    -0.8789462E-02     0.4433771E-09     0.8887917E-09     0.1777583E-08
     0.6350000E+04    -0.6548957E+00    -0.1304157E-01     0.7581967E+00    -0.1117702E-01     0.4427486E-09     0.8881643E-09     0.1776329E-08
     0.6360000E+04    -0.7750615E+00    -0.1093333E-01     0.6358485E+00    -0.1323197E-01     0.4421701E-09     0.8875863E-09     0.1775173E-08
     0.6370000E+04    -0.8725069E+00    -0.8508726E-02     0.4948624E+00    -0.1489577E-01     0.4416588E-09     0.8870750E-09     0.1774150E-08
     0.6380000E+04    -0.9444187E+00    -0.5839125E-02     0.3393950E+00    -0.1612145E-01     0.4412299E-09     0.8866456E-09     0.1773291E-08
     0.6390000E+04    -0.9887319E+00    -0.3002422E-02     0.1740093E+00    -0.1687481E-01     0.4408958E-09     0.8863107E-09     0.1772621E-08
     0.6400000E+04    -0.1004184E+01    -0.8082886E-04     0.3543589E-02    -0.1713518E-01     0.4406662E-09     0.8860797E-09     0.1772159E-08
     0.6410000E+04    -0.9903465E+00     0.2841364E-02    -0.1670269E+00    -0.1689581E-01     0.4405473E-09     0.8859590E-09     0.1771918E-08
     0.6420000E+04    -0.9476353E+00     0.5680051E-02    -0.3327296E+00    -0.1616401E-01     0.4405423E-09     0.8859518E-09     0.1771904E-08
     0.6430000E+04    -0.8772966E+00     0.8353542E-02    -0.4887346E+00    -0.1496091E-01     0.4406507E-09     0.8860578E-09     0.1772116E-08
     0.6440000E+04    -0.7813728E+00     0.1078473E-01    -0.6304900E+00    -0.1332087E-01     0.4408689E-09     0.8862733E-09     0.1772547E-08
     0.6450000E+04    -0.6626454E+00     0.1290318E-01    -0.7538500E+00    -0.1129060E-01     0.4411898E-09     0.8865911E-09     0.1773182E-08
     0.6460000E+04    -0.5245591E+00     0.1464702E-01    -0.8551933E+00    -0.8928049E-02     0.4416031E-09     0.8870012E-09     0.1774002E-08
     0.6470000E+04    -0.3711268E+00     0.1596473E-01    -0.9315279E+00    -0.6300841E-02     0.4420955E-09     0.8874902E-09     0.1774980E-08
     0.6480000E+04    -0.2068185E+00     0.1681669E-01    -0.9805794E+00    -0.3484595E-02     0.4426512E-09     0.8880422E-09     0.1776084E-08
     0.6490000E+04    -0.3643539E-01     0.1717641E-01    -0.1000861E+01    -0.5608959E-03     0.4432517E-09     0.8886390E-09     0.1777278E-08
     0.6500000E+04     0.1350260E+00     0.1703151E-01    -0.9917234E+00     0.2384926E-02     0.4438768E-09     0.8892602E-09     0.1778520E-08
     0.6510000E+04     0.3025188E+00     0.1638431E-01    -0.9533780E+00     0.5266202E-02     0.4445047E-09     0.8898843E-09     0.1779769E-08
     0.6520000E+04     0.4610936E+00     0.1525202E-01    -0.8868998E+00     0.7997460E-02     0.4451127E-09     0.8904885E-09     0.1780977E-08
     0.6530000E+04     0.6060469E+00     0.1366649E-01    -0.7942018E+00     0.1049702E-01     0.4456779E-09     0.8910502E-09     0.1782100E-08
     0.6540000E+04     0.7330636E+00     0.1167343E-01    -0.6779839E+00     0.1268954E-01     0.4461779E-09     0.8915470E-09     0.1783094E-08
     0.6550000E+04     0.8383507E+00     0.9331280E-02    -0.5416575E+00     0.1450849E-01     0.4465916E-09     0.8919581E-09     0.1783916E-08
     0.6560000E+04     0.9187560E+00     0.6709472E-02    -0.3892459E+00     0.1589836E-01     0.4469004E-09     0.8922650E-09     0.1784530E-08
     0.6570000E+04     0.9718684E+00     0.3886366E-02    -0.2252642E+00     0.1681656E-01     0.4470892E-09     0.8924528E-09     0.1784906E-08
     0.6580000E+04     0.9960947E+00     0.9467818E-03    -0.5458248E-01     0.1723494E-01     0.4471475E-09     0.8925111E-09     0.1785022E-08
     0.6590000E+04     0.9907108E+00    -0.2020728E-02     0.1177242E+00     0.1714074E-01     0.4470707E-09     0.8924354E-09     0.1784871E-08
     0.6600000E+04     0.9558852E+00    -0.4926763E-02     0.2865323E+00     0.1653708E-01     0.4468603E-09     0.8922272E-09     0.1784454E-08
     0.6610000E+04     0.8926722E+00    -0.7683988E-02     0.4468288E+00     0.1544281E-01     0.4465242E-09     0.8918942E-09     0.1783788E-08
     0.6620000E+04     0.8029771E+00    -0.1020996E-01     0.5938646E+00     0.1389181E-01     0.4460763E-09     0.8914500E-09     0.1782900E-08
     0.6630000E+04     0.6894947E+00    -0.1242973E-01     0.7233001E+00     0.1193175E-01     0.4455350E-09     0.8909131E-09     0.1781826E-08
     0.6640000E+04     0.5556217E+00    -0.1427814E-01     0.8313344E+00     0.9622452E-02     0.4449227E-09     0.8903053E-09     0.1780611E-08
     0.6650000E+04     0.4053494E+00    -0.1570171E-01     0.9148171E+00     0.7033787E-02     0.4442637E-09     0.8896509E-09     0.1779302E-08
     0.6660000E+04     0.2431397E+00    -0.1666008E-01     0.9713372E+00     0.4243402E-02     0.4435834E-09     0.8889750E-09     0.1777950E-08
     0.6670000E+04     0.7378766E-01    -0.1712700E-01     0.9992888E+00     0.1334225E-02     0.4429073E-09     0.8883030E-09     0.1776606E-08
     0.6680000E+04    -0.9772168E-01    -0.1709084E-01     0.9979112E+00    -0.1608076E-02     0.4422596E-09     0.8876590E-09     0.1775318E-08
     0.6690000E+04    -0.2663607E+00    -0.1655465E-01     0.9673034E+00    -0.4497611E-02     0.4416631E-09     0.8870657E-09     0.1774131E-08
     0.6700000E+04    -0.4272045E+00    -0.1553585E-01     0.9084143E+00    -0.7250710E-02     0.4411381E-09     0.8865435E-09     0.1773087E-08
     0.6710000E+04    -0.5755708E+00    -0.1406542E-01     0.8230087E+00    -0.9788203E-02     0.4407022E-09     0.8861099E-09     0.1772220E-08
     0.6720000E+04    -0.7071515E+00    -0.1218696E-01     0.7136118E+00    -0.1203751E-01     0.4403701E-09     0.8857795E-09     0.1771559E-08
     0.6730000E+04    -0.8181316E+00    -0.9955296E-02     0.5834339E+00    -0.1393452E-01     0.4401528E-09     0.8855635E-09     0.1771127E-08
     0.6740000E+04    -0.9052943E+00    -0.7434956E-02     0.4362771E+00    -0.1542520E-01     0.4400578E-09     0.8854694E-09     0.1770939E-08
     0.6750000E+04    -0.9661093E+00    -0.4698387E-02     0.2764276E+00    -0.1646698E-01     0.4400890E-09     0.8855011E-09     0.1771002E-08
     0.6760000E+04    -0.9988023E+00    -0.1824043E-02     0.1085355E+00    -0.1702980E-01     0.4402463E-09     0.8856585E-09     0.1771317E-08
     0.6770000E+04    -0.1002405E+01     0.1105666E-02    -0.6251454E-01    -0.1709693E-01     0.4405260E-09     0.8859380E-09     0.1771876E-08
     0.6780000E+04    -0.9767852E+00     0.4006535E-02    -0.2317396E+00    -0.1666548E-01     0.4409206E-09     0.8863323E-09     0.1772665E-08
     0.6790000E+04    -0.9226504E+00     0.6794777E-02    -0.3941976E+00    -0.1574655E-01     0.4414194E-09     0.8868305E-09     0.1773661E-08
     0.6800000E+04    -0.8415360E+00     0.9389287E-02    -0.5451273E+00    -0.1436511E-01     0.4420083E-09     0.8874185E-09     0.1774837E-08
     0.6810000E+04    -0.7357651E+00     0.1171389E-01    -0.6800845E+00    -0.1255950E-01     0.4426703E-09     0.8880795E-09     0.1776159E-08
     0.6820000E+04    -0.6083892E+00     0.1369951E-01    -0.7950718E+00    -0.1038058E-01     0.4433861E-09     0.8887942E-09     0.1777588E-08
     0.6830000E+04    -0.4631055E+00     0.1528631E-01    -0.8866580E+00    -0.7890523E-02     0.4441344E-09     0.8895412E-09     0.1779082E-08
     0.6840000E+04    -0.3041562E+00     0.1642555E-01    -0.9520839E+00    -0.5161221E-02     0.4448925E-09     0.8902979E-09     0.1780596E-08
     0.6850000E+04    -0.1362079E+00     0.1708125E-01    -0.9893500E+00    -0.2272393E-02     0.4456369E-09     0.8910408E-09     0.1782082E-08
     0.6860000E+04     0.3578256E-01     0.1723157E-01    -0.9972839E+00     0.6906773E-03     0.4463441E-09     0.8917464E-09     0.1783493E-08
     0.6870000E+04     0.2067147E+00     0.1686974E-01    -0.9755834E+00     0.3639647E-02     0.4469911E-09     0.8923916E-09     0.1784783E-08
     0.6880000E+04     0.3714978E+00     0.1600456E-01    -0.9248339E+00     0.6485817E-02     0.4475560E-09     0.8929547E-09     0.1785909E-08
     0.6890000E+04     0.5252075E+00     0.1466037E-01    -0.8464978E+00     0.9142952E-02     0.4480190E-09     0.8934157E-09     0.1786831E-08
     0.6900000E+04     0.6632383E+00     0.1287656E-01    -0.7428757E+00     0.1153010E-01     0.4483626E-09     0.8937572E-09     0.1787514E-08
     0.6910000E+04     0.7814494E+00     0.1070638E-01    -0.6170400E+00     0.1357432E-01     0.4485723E-09     0.8939648E-09     0.1787930E-08
     0.6920000E+04     0.8762955E+00     0.8215400E-02    -0.4727421E+00     0.1521313E-01     0.4486372E-09     0.8940276E-09     0.1788055E-08
     0.6930000E+04     0.9449396E+00     0.5479330E-02    -0.3142966E+00     0.1639667E-01     0.4485500E-09     0.8939385E-09     0.1787877E-08
     0.6940000E+04     0.9853426E+00     0.2581569E-02    -0.1464464E+00     0.1708941E-01     0.4483078E-09     0.8936946E-09     0.1787389E-08
     0.6950000E+04     0.9963260E+00    -0.3896150E-03     0.2578696E-01     0.1727128E-01     0.4479121E-09     0.8932976E-09     0.1786595E-08
     0.6960000E+04     0.9776063E+00    -0.3344040E-02     0.1972611E+00     0.1693825E-01     0.4473691E-09     0.8927540E-09     0.1785508E-08
     0.6970000E+04     0.9297985E+00    -0.6192618E-02     0.3628741E+00     0.1610237E-01     0.4466904E-09     0.8920754E-09     0.1784151E-08
     0.6980000E+04     0.8543911E+00    -0.8850258E-02     0.5177223E+00     0.1479109E-01     0.4458929E-09     0.8912789E-09     0.1782558E-08
     0.6990000E+04     0.7536922E+00    -0.1123856E-01     0.6572491E+00     0.1304617E-01     0.4449989E-09     0.8903868E-09     0.1780774E-08
     0.7000000E+04     0.6307503E+00    -0.1328814E-01     0.7773805E+00     0.1092205E-01     0.4440355E-09     0.8894261E-09     0.1778852E-08
     0.7010000E+04     0.4892542E+00    -0.1494066E-01     0.8746421E+00     0.8483828E-02     0.4430340E-09     0.8884280E-09     0.1776856E-08
     0.7020000E+04     0.3334151E+00    -0.1615021E-01     0.9462546E+00     0.5805076E-02     0.4420281E-09     0.8874260E-09     0.1774852E-08
     0.7030000E+04     0.1678359E+00    -0.1688445E-01     0.9902067E+00     0.2965382E-02     0.4410525E-09     0.8864545E-09     0.1772909E-08
     0.7040000E+04    -0.2627001E-02    -0.1712509E-01     0.1005303E+01     0.4791922E-04     0.4401412E-09     0.8855474E-09     0.1771095E-08
     0.7050000E+04    -0.1730054E+00    -0.1686806E-01     0.9911871E+00    -0.2862975E-02     0.4393260E-09     0.8847363E-09     0.1769473E-08
     0.7060000E+04    -0.3383607E+00    -0.1612323E-01     0.9483430E+00    -0.5684112E-02     0.4386355E-09     0.8840495E-09     0.1768099E-08
     0.7070000E+04    -0.4939203E+00    -0.1491390E-01     0.8780710E+00    -0.8335614E-02     0.4380937E-09     0.8835111E-09     0.1767022E-08
     0.7080000E+04    -0.6352083E+00    -0.1327584E-01     0.7824455E+00    -0.1074290E-01     0.4377199E-09     0.8831403E-09     0.1766281E-08
     0.7090000E+04    -0.7581642E+00    -0.1125627E-01     0.6642530E+00    -0.1283847E-01     0.4375280E-09     0.8829509E-09     0.1765902E-08
     0.7100000E+04    -0.8592521E+00    -0.8912545E-02     0.5269124E+00    -0.1456349E-01     0.4375262E-09     0.8829513E-09     0.1765903E-08
