#          t               x(t)              vx(t)             y(t)              vy(t)                T                U                E
     0.1623000E+03    -0.9591461E+00    -0.5724562E-02     0.3369009E+00    -0.1593925E-01     0.4304751E-09     0.8760200E-09     0.1752040E-08
     0.1624000E+03    -0.9597172E+00    -0.5697546E-02     0.3353065E+00    -0.1594873E-01     0.4304655E-09     0.8760103E-09     0.1752021E-08
     0.1625000E+03    -0.9602856E+00    -0.5670515E-02     0.3337112E+00    -0.1595816E-01     0.4304559E-09     0.8760006E-09     0.1752001E-08
     0.1626000E+03    -0.9608513E+00    -0.5643470E-02     0.3321149E+00    -0.1596755E-01     0.4304463E-09     0.8759909E-09     0.1751982E-08
     0.1627000E+03    -0.9614143E+00    -0.5616409E-02     0.3305176E+00    -0.1597689E-01     0.4304368E-09     0.8759813E-09     0.1751963E-08
     0.1628000E+03    -0.9619746E+00    -0.5589334E-02     0.3289195E+00    -0.1598618E-01     0.4304273E-09     0.8759717E-09     0.1751943E-08
     0.1629000E+03    -0.9625321E+00    -0.5562243E-02     0.3273204E+00    -0.1599543E-01     0.4304179E-09     0.8759622E-09     0.1751924E-08
     0.1630000E+03    -0.9630870E+00    -0.5535138E-02     0.3257204E+00    -0.1600463E-01     0.4304084E-09     0.8759527E-09     0.1751905E-08
     0.1631000E+03    -0.9636392E+00    -0.5508019E-02     0.3241195E+00    -0.1601379E-01     0.4303991E-09     0.8759432E-09     0.1751886E-08
     0.1632000E+03    -0.9641886E+00    -0.5480885E-02     0.3225176E+00    -0.1602290E-01     0.4303897E-09     0.8759337E-09     0.1751867E-08
     0.1633000E+03    -0.9647353E+00    -0.5453736E-02     0.3209149E+00    -0.1603197E-01     0.4303804E-09     0.8759243E-09     0.1751849E-08
     0.1634000E+03    -0.9652794E+00    -0.5426573E-02     0.3193113E+00    -0.1604099E-01     0.4303711E-09     0.8759150E-09     0.1751830E-08
     0.1635000E+03    -0.9658207E+00    -0.5399395E-02     0.3177067E+00    -0.1604997E-01     0.4303619E-09     0.8759056E-09     0.1751811E-08
     0.1636000E+03    -0.9663592E+00    -0.5372203E-02     0.3161013E+00    -0.1605890E-01     0.4303527E-09     0.8758963E-09     0.1751793E-08
     0.1637000E+03    -0.9668951E+00    -0.5344997E-02     0.3144949E+00    -0.1606779E-01     0.4303435E-09     0.8758870E-09     0.1751774E-08
     0.1638000E+03    -0.9674282E+00    -0.5317777E-02     0.3128877E+00    -0.1607663E-01     0.4303344E-09     0.8758778E-09     0.1751756E-08
     0.1639000E+03    -0.9679587E+00    -0.5290543E-02     0.3112796E+00    -0.1608542E-01     0.4303252E-09     0.8758686E-09     0.1751737E-08
     0.1640000E+03    -0.9684863E+00    -0.5263295E-02     0.3096706E+00    -0.1609417E-01     0.4303162E-09     0.8758595E-09     0.1751719E-08
     0.1641000E+03    -0.9690113E+00    -0.5236032E-02     0.3080608E+00    -0.1610287E-01     0.4303072E-09     0.8758503E-09     0.1751701E-08
     0.1642000E+03    -0.9695336E+00    -0.5208756E-02     0.3064501E+00    -0.1611153E-01     0.4302982E-09     0.8758413E-09     0.1751683E-08
     0.1643000E+03    -0.9700531E+00    -0.5181467E-02     0.3048385E+00    -0.1612014E-01     0.4302892E-09     0.8758322E-09     0.1751664E-08
     0.1644000E+03    -0.9705698E+00    -0.5154163E-02     0.3032260E+00    -0.1612871E-01     0.4302803E-09     0.8758232E-09     0.1751646E-08
     0.1645000E+03    -0.9710839E+00    -0.5126846E-02     0.3016127E+00    -0.1613723E-01     0.4302714E-09     0.8758142E-09     0.1751628E-08
     0.1646000E+03    -0.9715952E+00    -0.5099516E-02     0.2999986E+00    -0.1614570E-01     0.4302625E-09     0.8758053E-09     0.1751611E-08
     0.1647000E+03    -0.9721038E+00    -0.5072172E-02     0.2983836E+00    -0.1615413E-01     0.4302537E-09     0.8757963E-09     0.1751593E-08
     0.1648000E+03    -0.9726096E+00    -0.5044814E-02     0.2967678E+00    -0.1616252E-01     0.4302449E-09     0.8757875E-09     0.1751575E-08
     0.1649000E+03    -0.9731128E+00    -0.5017443E-02     0.2951511E+00    -0.1617085E-01     0.4302362E-09     0.8757786E-09     0.1751557E-08
     0.1650000E+03    -0.9736131E+00    -0.4990059E-02     0.2935336E+00    -0.1617914E-01     0.4302275E-09     0.8757698E-09     0.1751540E-08
     0.1651000E+03    -0.9741108E+00    -0.4962662E-02     0.2919153E+00    -0.1618739E-01     0.4302188E-09     0.8757611E-09     0.1751522E-08
     0.1652000E+03    -0.9746057E+00    -0.4935252E-02     0.2902961E+00    -0.1619559E-01     0.4302101E-09     0.8757523E-09     0.1751505E-08
     0.1653000E+03    -0.9750978E+00    -0.4907829E-02     0.2886761E+00    -0.1620375E-01     0.4302015E-09     0.8757436E-09     0.1751487E-08
     0.1654000E+03    -0.9755872E+00    -0.4880392E-02     0.2870554E+00    -0.1621185E-01     0.4301930E-09     0.8757350E-09     0.1751470E-08
     0.1655000E+03    -0.9760739E+00    -0.4852943E-02     0.2854338E+00    -0.1621992E-01     0.4301844E-09     0.8757263E-09     0.1751453E-08
     0.1656000E+03    -0.9765578E+00    -0.4825481E-02     0.2838114E+00    -0.1622793E-01     0.4301759E-09     0.8757178E-09     0.1751436E-08
     0.1657000E+03    -0.9770390E+00    -0.4798007E-02     0.2821882E+00    -0.1623590E-01     0.4301675E-09     0.8757092E-09     0.1751418E-08
     0.1658000E+03    -0.9775174E+00    -0.4770519E-02     0.2805642E+00    -0.1624383E-01     0.4301591E-09     0.8757007E-09     0.1751401E-08
     0.1659000E+03    -0.9779931E+00    -0.4743020E-02     0.2789394E+00    -0.1625171E-01     0.4301507E-09     0.8756922E-09     0.1751384E-08
     0.1660000E+03    -0.9784660E+00    -0.4715507E-02     0.2773139E+00    -0.1625954E-01     0.4301423E-09     0.8756838E-09     0.1751368E-08
     0.1661000E+03    -0.9789362E+00    -0.4687982E-02     0.2756875E+00    -0.1626733E-01     0.4301340E-09     0.8756753E-09     0.1751351E-08
     0.1662000E+03    -0.9794036E+00    -0.4660445E-02     0.2740604E+00    -0.1627507E-01     0.4301257E-09     0.8756670E-09     0.1751334E-08
     0.1663000E+03    -0.9798683E+00    -0.4632896E-02     0.2724325E+00    -0.1628276E-01     0.4301175E-09     0.8756586E-09     0.1751317E-08
     0.1664000E+03    -0.9803302E+00    -0.4605334E-02     0.2708038E+00    -0.1629041E-01     0.4301092E-09     0.8756503E-09     0.1751301E-08
     0.1665000E+03    -0.9807894E+00    -0.4577761E-02     0.2691744E+00    -0.1629802E-01     0.4301011E-09     0.8756421E-09     0.1751284E-08
     0.1666000E+03    -0.9812458E+00    -0.4550175E-02     0.2675442E+00    -0.1630557E-01     0.4300929E-09     0.8756338E-09     0.1751268E-08
     0.1667000E+03    -0.9816994E+00    -0.4522577E-02     0.2659133E+00    -0.1631308E-01     0.4300848E-09     0.8756256E-09     0.1751251E-08
     0.1668000E+03    -0.9821503E+00    -0.4494967E-02     0.2642816E+00    -0.1632055E-01     0.4300767E-09     0.8756175E-09     0.1751235E-08
     0.1669000E+03    -0.9825984E+00    -0.4467346E-02     0.2626492E+00    -0.1632797E-01     0.4300687E-09     0.8756094E-09     0.1751219E-08
     0.1670000E+03    -0.9830437E+00    -0.4439713E-02     0.2610160E+00    -0.1633534E-01     0.4300607E-09     0.8756013E-09     0.1751203E-08
     0.1671000E+03    -0.9834863E+00    -0.4412068E-02     0.2593821E+00    -0.1634266E-01     0.4300528E-09     0.8755932E-09     0.1751186E-08
     0.1672000E+03    -0.9839261E+00    -0.4384411E-02     0.2577475E+00    -0.1634994E-01     0.4300448E-09     0.8755852E-09     0.1751170E-08
     0.1673000E+03    -0.9843632E+00    -0.4356743E-02     0.2561122E+00    -0.1635718E-01     0.4300369E-09     0.8755772E-09     0.1751154E-08
     0.1674000E+03    -0.9847975E+00    -0.4329064E-02     0.2544761E+00    -0.1636437E-01     0.4300291E-09     0.8755693E-09     0.1751139E-08
     0.1675000E+03    -0.9852290E+00    -0.4301373E-02     0.2528393E+00    -0.1637151E-01     0.4300213E-09     0.8755614E-09     0.1751123E-08
     0.1676000E+03    -0.9856578E+00    -0.4273671E-02     0.2512018E+00    -0.1637860E-01     0.4300135E-09     0.8755535E-09     0.1751107E-08
     0.1677000E+03    -0.9860838E+00    -0.4245957E-02     0.2495636E+00    -0.1638565E-01     0.4300057E-09     0.8755457E-09     0.1751091E-08
     0.1678000E+03    -0.9865070E+00    -0.4218233E-02     0.2479246E+00    -0.1639265E-01     0.4299980E-09     0.8755379E-09     0.1751076E-08
     0.1679000E+03    -0.9869274E+00    -0.4190497E-02     0.2462850E+00    -0.1639961E-01     0.4299904E-09     0.8755301E-09     0.1751060E-08
     0.1680000E+03    -0.9873451E+00    -0.4162751E-02     0.2446447E+00    -0.1640652E-01     0.4299827E-09     0.8755224E-09     0.1751045E-08
     0.1681000E+03    -0.9877599E+00    -0.4134993E-02     0.2430037E+00    -0.1641338E-01     0.4299751E-09     0.8755147E-09     0.1751029E-08
     0.1682000E+03    -0.9881721E+00    -0.4107225E-02     0.2413620E+00    -0.1642020E-01     0.4299675E-09     0.8755070E-09     0.1751014E-08
     0.1683000E+03    -0.9885814E+00    -0.4079446E-02     0.2397197E+00    -0.1642697E-01     0.4299600E-09     0.8754994E-09     0.1750999E-08
     0.1684000E+03    -0.9889879E+00    -0.4051656E-02     0.2380767E+00    -0.1643369E-01     0.4299525E-09     0.8754918E-09     0.1750984E-08
     0.1685000E+03    -0.9893917E+00    -0.4023855E-02     0.2364330E+00    -0.1644037E-01     0.4299451E-09     0.8754843E-09     0.1750969E-08
     0.1686000E+03    -0.9897927E+00    -0.3996044E-02     0.2347886E+00    -0.1644700E-01     0.4299376E-09     0.8754767E-09     0.1750953E-08
     0.1687000E+03    -0.9901909E+00    -0.3968223E-02     0.2331436E+00    -0.1645359E-01     0.4299302E-09     0.8754693E-09     0.1750939E-08
     0.1688000E+03    -0.9905864E+00    -0.3940391E-02     0.2314979E+00    -0.1646013E-01     0.4299229E-09     0.8754618E-09     0.1750924E-08
     0.1689000E+03    -0.9909790E+00    -0.3912549E-02     0.2298515E+00    -0.1646662E-01     0.4299156E-09     0.8754544E-09     0.1750909E-08
     0.1690000E+03    -0.9913689E+00    -0.3884696E-02     0.2282045E+00    -0.1647307E-01     0.4299083E-09     0.8754471E-09     0.1750894E-08
     0.1691000E+03    -0.9917560E+00    -0.3856834E-02     0.2265569E+00    -0.1647947E-01     0.4299011E-09     0.8754397E-09     0.1750879E-08
     0.1692000E+03    -0.9921402E+00    -0.3828961E-02     0.2249087E+00    -0.1648582E-01     0.4298939E-09     0.8754324E-09     0.1750865E-08
     0.1693000E+03    -0.9925217E+00    -0.3801078E-02     0.2232598E+00    -0.1649212E-01     0.4298867E-09     0.8754252E-09     0.1750850E-08
     0.1694000E+03    -0.9929005E+00    -0.3773186E-02     0.2216102E+00    -0.1649838E-01     0.4298795E-09     0.8754179E-09     0.1750836E-08
     0.1695000E+03    -0.9932764E+00    -0.3745283E-02     0.2199601E+00    -0.1650460E-01     0.4298724E-09     0.8754108E-09     0.1750822E-08
     0.1696000E+03    -0.9936495E+00    -0.3717371E-02     0.2183093E+00    -0.1651076E-01     0.4298654E-09     0.8754036E-09     0.1750807E-08
     0.1697000E+03    -0.9940199E+00    -0.3689449E-02     0.2166579E+00    -0.1651688E-01     0.4298584E-09     0.8753965E-09     0.1750793E-08
     0.1698000E+03    -0.9943874E+00    -0.3661517E-02     0.2150059E+00    -0.1652296E-01     0.4298514E-09     0.8753894E-09     0.1750779E-08
     0.1699000E+03    -0.9947522E+00    -0.3633576E-02     0.2133533E+00    -0.1652898E-01     0.4298444E-09     0.8753824E-09     0.1750765E-08
     0.1700000E+03    -0.9951141E+00    -0.3605625E-02     0.2117001E+00    -0.1653496E-01     0.4298375E-09     0.8753754E-09     0.1750751E-08
     0.1701000E+03    -0.9954733E+00    -0.3577665E-02     0.2100463E+00    -0.1654090E-01     0.4298306E-09     0.8753684E-09     0.1750737E-08
     0.1702000E+03    -0.9958296E+00    -0.3549695E-02     0.2083920E+00    -0.1654679E-01     0.4298238E-09     0.8753615E-09     0.1750723E-08
     0.1703000E+03    -0.9961832E+00    -0.3521716E-02     0.2067370E+00    -0.1655263E-01     0.4298170E-09     0.8753546E-09     0.1750709E-08
     0.1704000E+03    -0.9965340E+00    -0.3493728E-02     0.2050814E+00    -0.1655842E-01     0.4298102E-09     0.8753477E-09     0.1750695E-08
     0.1705000E+03    -0.9968820E+00    -0.3465731E-02     0.2034253E+00    -0.1656417E-01     0.4298034E-09     0.8753409E-09     0.1750682E-08
     0.1706000E+03    -0.9972271E+00    -0.3437725E-02     0.2017686E+00    -0.1656987E-01     0.4297967E-09     0.8753341E-09     0.1750668E-08
     0.1707000E+03    -0.9975695E+00    -0.3409710E-02     0.2001113E+00    -0.1657552E-01     0.4297901E-09     0.8753273E-09     0.1750655E-08
     0.1708000E+03    -0.9979091E+00    -0.3381686E-02     0.1984535E+00    -0.1658113E-01     0.4297835E-09     0.8753206E-09     0.1750641E-08
     0.1709000E+03    -0.9982458E+00    -0.3353653E-02     0.1967951E+00    -0.1658669E-01     0.4297769E-09     0.8753140E-09     0.1750628E-08
     0.1710000E+03    -0.9985798E+00    -0.3325612E-02     0.1951362E+00    -0.1659220E-01     0.4297703E-09     0.8753073E-09     0.1750615E-08
     0.1711000E+03    -0.9989110E+00    -0.3297562E-02     0.1934767E+00    -0.1659767E-01     0.4297638E-09     0.8753007E-09     0.1750601E-08
     0.1712000E+03    -0.9992393E+00    -0.3269503E-02     0.1918166E+00    -0.1660309E-01     0.4297573E-09     0.8752941E-09     0.1750588E-08
     0.1713000E+03    -0.9995649E+00    -0.3241435E-02     0.1901561E+00    -0.1660846E-01     0.4297509E-09     0.8752876E-09     0.1750575E-08
     0.1714000E+03    -0.9998876E+00    -0.3213360E-02     0.1884949E+00    -0.1661379E-01     0.4297444E-09     0.8752811E-09     0.1750562E-08
     0.1715000E+03    -0.1000208E+01    -0.3185276E-02     0.1868333E+00    -0.1661907E-01     0.4297381E-09     0.8752746E-09     0.1750549E-08
     0.1716000E+03    -0.1000525E+01    -0.3157183E-02     0.1851711E+00    -0.1662430E-01     0.4297317E-09     0.8752682E-09     0.1750536E-08
     0.1717000E+03    -0.1000839E+01    -0.3129083E-02     0.1835084E+00    -0.1662948E-01     0.4297254E-09     0.8752618E-09     0.1750524E-08
     0.1718000E+03    -0.1001150E+01    -0.3100974E-02     0.1818452E+00    -0.1663462E-01     0.4297192E-09     0.8752555E-09     0.1750511E-08
     0.1719000E+03    -0.1001459E+01    -0.3072857E-02     0.1801815E+00    -0.1663972E-01     0.4297129E-09     0.8752492E-09     0.1750498E-08
     0.1720000E+03    -0.1001765E+01    -0.3044732E-02     0.1785173E+00    -0.1664476E-01     0.4297067E-09     0.8752429E-09     0.1750486E-08
     0.1721000E+03    -0.1002068E+01    -0.3016600E-02     0.1768526E+00    -0.1664976E-01     0.4297006E-09     0.8752366E-09     0.1750473E-08
     0.1722000E+03    -0.1002368E+01    -0.2988459E-02     0.1751873E+00    -0.1665471E-01     0.4296945E-09     0.8752304E-09     0.1750461E-08
     0.1723000E+03    -0.1002666E+01    -0.2960311E-02     0.1735216E+00    -0.1665962E-01     0.4296884E-09     0.8752243E-09     0.1750449E-08
     0.1724000E+03    -0.1002960E+01    -0.2932155E-02     0.1718554E+00    -0.1666447E-01     0.4296823E-09     0.8752181E-09     0.1750436E-08
     0.1725000E+03    -0.1003252E+01    -0.2903991E-02     0.1701887E+00    -0.1666928E-01     0.4296763E-09     0.8752120E-09     0.1750424E-08
     0.1726000E+03    -0.1003541E+01    -0.2875820E-02     0.1685216E+00    -0.1667405E-01     0.4296703E-09     0.8752060E-09     0.1750412E-08
     0.1727000E+03    -0.1003827E+01    -0.2847642E-02     0.1668539E+00    -0.1667876E-01     0.4296644E-09     0.8751999E-09     0.1750400E-08
     0.1728000E+03    -0.1004111E+01    -0.2819456E-02     0.1651858E+00    -0.1668343E-01     0.4296585E-09     0.8751940E-09     0.1750388E-08
     0.1729000E+03    -0.1004391E+01    -0.2791263E-02     0.1635172E+00    -0.1668806E-01     0.4296526E-09     0.8751880E-09     0.1750376E-08
     0.1730000E+03    -0.1004669E+01    -0.2763062E-02     0.1618482E+00    -0.1669263E-01     0.4296468E-09     0.8751821E-09     0.1750364E-08
     0.1731000E+03    -0.1004944E+01    -0.2734855E-02     0.1601787E+00    -0.1669716E-01     0.4296410E-09     0.8751762E-09     0.1750352E-08
     0.1732000E+03    -0.1005216E+01    -0.2706640E-02     0.1585088E+00    -0.1670164E-01     0.4296353E-09     0.8751704E-09     0.1750341E-08
     0.1733000E+03    -0.1005485E+01    -0.2678419E-02     0.1568384E+00    -0.1670608E-01     0.4296295E-09     0.8751646E-09     0.1750329E-08
     0.1734000E+03    -0.1005752E+01    -0.2650190E-02     0.1551676E+00    -0.1671047E-01     0.4296239E-09     0.8751588E-09     0.1750318E-08
     0.1735000E+03    -0.1006015E+01    -0.2621955E-02     0.1534963E+00    -0.1671481E-01     0.4296182E-09     0.8751531E-09     0.1750306E-08
     0.1736000E+03    -0.1006276E+01    -0.2593713E-02     0.1518246E+00    -0.1671910E-01     0.4296126E-09     0.8751474E-09     0.1750295E-08
     0.1737000E+03    -0.1006534E+01    -0.2565464E-02     0.1501525E+00    -0.1672335E-01     0.4296070E-09     0.8751417E-09     0.1750283E-08
     0.1738000E+03    -0.1006789E+01    -0.2537208E-02     0.1484799E+00    -0.1672755E-01     0.4296015E-09     0.8751361E-09     0.1750272E-08
     0.1739000E+03    -0.1007041E+01    -0.2508946E-02     0.1468070E+00    -0.1673170E-01     0.4295960E-09     0.8751305E-09     0.1750261E-08
     0.1740000E+03    -0.1007291E+01    -0.2480678E-02     0.1451336E+00    -0.1673581E-01     0.4295905E-09     0.8751250E-09     0.1750250E-08
     0.1741000E+03    -0.1007538E+01    -0.2452403E-02     0.1434598E+00    -0.1673987E-01     0.4295851E-09     0.8751195E-09     0.1750239E-08
     0.1742000E+03    -0.1007781E+01    -0.2424122E-02     0.1417856E+00    -0.1674388E-01     0.4295797E-09     0.8751140E-09     0.1750228E-08
     0.1743000E+03    -0.1008022E+01    -0.2395835E-02     0.1401110E+00    -0.1674784E-01     0.4295744E-09     0.8751085E-09     0.1750217E-08
     0.1744000E+03    -0.1008261E+01    -0.2367541E-02     0.1384361E+00    -0.1675176E-01     0.4295690E-09     0.8751031E-09     0.1750206E-08
     0.1745000E+03    -0.1008496E+01    -0.2339241E-02     0.1367607E+00    -0.1675563E-01     0.4295637E-09     0.8750978E-09     0.1750196E-08
     0.1746000E+03    -0.1008728E+01    -0.2310936E-02     0.1350849E+00    -0.1675945E-01     0.4295585E-09     0.8750924E-09     0.1750185E-08
     0.1747000E+03    -0.1008958E+01    -0.2282624E-02     0.1334088E+00    -0.1676323E-01     0.4295533E-09     0.8750872E-09     0.1750174E-08
     0.1748000E+03    -0.1009185E+01    -0.2254307E-02     0.1317323E+00    -0.1676696E-01     0.4295481E-09     0.8750819E-09     0.1750164E-08
     0.1749000E+03    -0.1009409E+01    -0.2225984E-02     0.1300554E+00    -0.1677064E-01     0.4295430E-09     0.8750767E-09     0.1750153E-08
     0.1750000E+03    -0.1009630E+01    -0.2197655E-02     0.1283782E+00    -0.1677427E-01     0.4295379E-09     0.8750715E-09     0.1750143E-08
     0.1751000E+03    -0.1009849E+01    -0.2169320E-02     0.1267006E+00    -0.1677786E-01     0.4295328E-09     0.8750663E-09     0.1750133E-08
     0.1752000E+03    -0.1010064E+01    -0.2140980E-02     0.1250226E+00    -0.1678140E-01     0.4295278E-09     0.8750612E-09     0.1750122E-08
     0.1753000E+03    -0.1010277E+01    -0.2112635E-02     0.1233443E+00    -0.1678489E-01     0.4295228E-09     0.8750562E-09     0.1750112E-08
     0.1754000E+03    -0.1010487E+01    -0.2084284E-02     0.1216656E+00    -0.1678834E-01     0.4295179E-09     0.8750511E-09     0.1750102E-08
     0.1755000E+03    -0.1010694E+01    -0.2055927E-02     0.1199866E+00    -0.1679174E-01     0.4295129E-09     0.8750461E-09     0.1750092E-08
     0.1756000E+03    -0.1010898E+01    -0.2027566E-02     0.1183073E+00    -0.1679509E-01     0.4295081E-09     0.8750412E-09     0.1750082E-08
     0.1757000E+03    -0.1011099E+01    -0.1999199E-02     0.1166276E+00    -0.1679839E-01     0.4295032E-09     0.8750362E-09     0.1750072E-08
     0.1758000E+03    -0.1011298E+01    -0.1970827E-02     0.1149476E+00    -0.1680165E-01     0.4294984E-09     0.8750314E-09     0.1750063E-08
     0.1759000E+03    -0.1011493E+01    -0.1942451E-02     0.1132673E+00    -0.1680486E-01     0.4294936E-09     0.8750265E-09     0.1750053E-08
     0.1760000E+03    -0.1011686E+01    -0.1914069E-02     0.1115866E+00    -0.1680802E-01     0.4294889E-09     0.8750217E-09     0.1750043E-08
     0.1761000E+03    -0.1011876E+01    -0.1885682E-02     0.1099057E+00    -0.1681114E-01     0.4294842E-09     0.8750169E-09     0.1750034E-08
     0.1762000E+03    -0.1012063E+01    -0.1857291E-02     0.1082244E+00    -0.1681421E-01     0.4294795E-09     0.8750122E-09     0.1750024E-08
     0.1763000E+03    -0.1012248E+01    -0.1828895E-02     0.1065428E+00    -0.1681723E-01     0.4294749E-09     0.8750075E-09     0.1750015E-08
     0.1764000E+03    -0.1012429E+01    -0.1800494E-02     0.1048610E+00    -0.1682020E-01     0.4294703E-09     0.8750028E-09     0.1750006E-08
     0.1765000E+03    -0.1012608E+01    -0.1772089E-02     0.1031788E+00    -0.1682313E-01     0.4294658E-09     0.8749982E-09     0.1749996E-08
     0.1766000E+03    -0.1012783E+01    -0.1743679E-02     0.1014963E+00    -0.1682601E-01     0.4294613E-09     0.8749936E-09     0.1749987E-08
     0.1767000E+03    -0.1012956E+01    -0.1715265E-02     0.9981358E-01    -0.1682884E-01     0.4294568E-09     0.8749890E-09     0.1749978E-08
     0.1768000E+03    -0.1013126E+01    -0.1686846E-02     0.9813056E-01    -0.1683162E-01     0.4294524E-09     0.8749845E-09     0.1749969E-08
     0.1769000E+03    -0.1013294E+01    -0.1658423E-02     0.9644726E-01    -0.1683436E-01     0.4294479E-09     0.8749800E-09     0.1749960E-08
     0.1770000E+03    -0.1013458E+01    -0.1629996E-02     0.9476369E-01    -0.1683705E-01     0.4294436E-09     0.8749756E-09     0.1749951E-08
     0.1771000E+03    -0.1013620E+01    -0.1601565E-02     0.9307985E-01    -0.1683969E-01     0.4294392E-09     0.8749711E-09     0.1749942E-08
     0.1772000E+03    -0.1013778E+01    -0.1573130E-02     0.9139575E-01    -0.1684229E-01     0.4294350E-09     0.8749668E-09     0.1749934E-08
     0.1773000E+03    -0.1013934E+01    -0.1544691E-02     0.8971140E-01    -0.1684483E-01     0.4294307E-09     0.8749624E-09     0.1749925E-08
     0.1774000E+03    -0.1014087E+01    -0.1516248E-02     0.8802679E-01    -0.1684734E-01     0.4294265E-09     0.8749581E-09     0.1749916E-08
     0.1775000E+03    -0.1014238E+01    -0.1487802E-02     0.8634193E-01    -0.1684979E-01     0.4294223E-09     0.8749539E-09     0.1749908E-08
     0.1776000E+03    -0.1014385E+01    -0.1459351E-02     0.8465683E-01    -0.1685219E-01     0.4294181E-09     0.8749496E-09     0.1749899E-08
     0.1777000E+03    -0.1014529E+01    -0.1430897E-02     0.8297150E-01    -0.1685455E-01     0.4294140E-09     0.8749454E-09     0.1749891E-08
     0.1778000E+03    -0.1014671E+01    -0.1402439E-02     0.8128592E-01    -0.1685686E-01     0.4294100E-09     0.8749413E-09     0.1749883E-08
     0.1779000E+03    -0.1014810E+01    -0.1373978E-02     0.7960012E-01    -0.1685913E-01     0.4294059E-09     0.8749372E-09     0.1749874E-08
     0.1780000E+03    -0.1014946E+01    -0.1345514E-02     0.7791410E-01    -0.1686134E-01     0.4294019E-09     0.8749331E-09     0.1749866E-08
     0.1781000E+03    -0.1015079E+01    -0.1317046E-02     0.7622786E-01    -0.1686351E-01     0.4293980E-09     0.8749290E-09     0.1749858E-08
     0.1782000E+03    -0.1015209E+01    -0.1288574E-02     0.7454140E-01    -0.1686564E-01     0.4293940E-09     0.8749250E-09     0.1749850E-08
     0.1783000E+03    -0.1015337E+01    -0.1260100E-02     0.7285473E-01    -0.1686771E-01     0.4293901E-09     0.8749211E-09     0.1749842E-08
     0.1784000E+03    -0.1015461E+01    -0.1231623E-02     0.7116786E-01    -0.1686974E-01     0.4293863E-09     0.8749171E-09     0.1749834E-08
     0.1785000E+03    -0.1015583E+01    -0.1203142E-02     0.6948078E-01    -0.1687172E-01     0.4293825E-09     0.8749132E-09     0.1749826E-08
     0.1786000E+03    -0.1015702E+01    -0.1174659E-02     0.6779352E-01    -0.1687365E-01     0.4293787E-09     0.8749094E-09     0.1749819E-08
     0.1787000E+03    -0.1015818E+01    -0.1146172E-02     0.6610606E-01    -0.1687553E-01     0.4293749E-09     0.8749056E-09     0.1749811E-08
     0.1788000E+03    -0.1015931E+01    -0.1117683E-02     0.6441841E-01    -0.1687737E-01     0.4293712E-09     0.8749018E-09     0.1749804E-08
     0.1789000E+03    -0.1016042E+01    -0.1089191E-02     0.6273058E-01    -0.1687916E-01     0.4293676E-09     0.8748980E-09     0.1749796E-08
     0.1790000E+03    -0.1016149E+01    -0.1060697E-02     0.6104258E-01    -0.1688091E-01     0.4293639E-09     0.8748943E-09     0.1749789E-08
     0.1791000E+03    -0.1016254E+01    -0.1032199E-02     0.5935440E-01    -0.1688260E-01     0.4293603E-09     0.8748906E-09     0.1749781E-08
     0.1792000E+03    -0.1016355E+01    -0.1003700E-02     0.5766606E-01    -0.1688425E-01     0.4293568E-09     0.8748870E-09     0.1749774E-08
     0.1793000E+03    -0.1016454E+01    -0.9751977E-03     0.5597756E-01    -0.1688585E-01     0.4293533E-09     0.8748834E-09     0.1749767E-08
     0.1794000E+03    -0.1016551E+01    -0.9466933E-03     0.5428889E-01    -0.1688740E-01     0.4293498E-09     0.8748798E-09     0.1749760E-08
     0.1795000E+03    -0.1016644E+01    -0.9181866E-03     0.5260008E-01    -0.1688891E-01     0.4293463E-09     0.8748763E-09     0.1749753E-08
     0.1796000E+03    -0.1016734E+01    -0.8896777E-03     0.5091111E-01    -0.1689037E-01     0.4293429E-09     0.8748728E-09     0.1749746E-08
     0.1797000E+03    -0.1016822E+01    -0.8611667E-03     0.4922200E-01    -0.1689178E-01     0.4293395E-09     0.8748694E-09     0.1749739E-08
     0.1798000E+03    -0.1016906E+01    -0.8326536E-03     0.4753276E-01    -0.1689314E-01     0.4293362E-09     0.8748659E-09     0.1749732E-08
     0.1799000E+03    -0.1016988E+01    -0.8041386E-03     0.4584338E-01    -0.1689446E-01     0.4293329E-09     0.8748626E-09     0.1749725E-08
     0.1800000E+03    -0.1017067E+01    -0.7756217E-03     0.4415387E-01    -0.1689573E-01     0.4293296E-09     0.8748592E-09     0.1749718E-08
     0.1801000E+03    -0.1017143E+01    -0.7471029E-03     0.4246423E-01    -0.1689695E-01     0.4293264E-09     0.8748559E-09     0.1749712E-08
     0.1802000E+03    -0.1017217E+01    -0.7185825E-03     0.4077448E-01    -0.1689812E-01     0.4293232E-09     0.8748526E-09     0.1749705E-08
     0.1803000E+03    -0.1017287E+01    -0.6900603E-03     0.3908461E-01    -0.1689925E-01     0.4293200E-09     0.8748494E-09     0.1749699E-08
     0.1804000E+03    -0.1017355E+01    -0.6615366E-03     0.3739463E-01    -0.1690033E-01     0.4293169E-09     0.8748462E-09     0.1749692E-08
     0.1805000E+03    -0.1017419E+01    -0.6330114E-03     0.3570455E-01    -0.1690136E-01     0.4293138E-09     0.8748431E-09     0.1749686E-08
