#          t               x(t)              vx(t)             y(t)              vy(t)                T                U                E
     0.1840000E+03    -0.1016733E+01     0.3889273E-03    -0.2298848E-01    -0.1691153E-01     0.4294554E-09     0.8736281E-09     0.1747256E-08
     0.1841000E+03    -0.1016693E+01     0.4175386E-03    -0.2467960E-01    -0.1691086E-01     0.4294560E-09     0.8736287E-09     0.1747257E-08
     0.1842000E+03    -0.1016650E+01     0.4461487E-03    -0.2637065E-01    -0.1691014E-01     0.4294567E-09     0.8736293E-09     0.1747259E-08
     0.1843000E+03    -0.1016603E+01     0.4747576E-03    -0.2806162E-01    -0.1690937E-01     0.4294573E-09     0.8736300E-09     0.1747260E-08
     0.1844000E+03    -0.1016555E+01     0.5033653E-03    -0.2975252E-01    -0.1690856E-01     0.4294580E-09     0.8736307E-09     0.1747261E-08
     0.1845000E+03    -0.1016503E+01     0.5319716E-03    -0.3144333E-01    -0.1690770E-01     0.4294588E-09     0.8736315E-09     0.1747263E-08
     0.1846000E+03    -0.1016448E+01     0.5605766E-03    -0.3313406E-01    -0.1690679E-01     0.4294596E-09     0.8736322E-09     0.1747264E-08
     0.1847000E+03    -0.1016391E+01     0.5891800E-03    -0.3482469E-01    -0.1690583E-01     0.4294604E-09     0.8736331E-09     0.1747266E-08
     0.1848000E+03    -0.1016330E+01     0.6177818E-03    -0.3651522E-01    -0.1690483E-01     0.4294613E-09     0.8736340E-09     0.1747268E-08
     0.1849000E+03    -0.1016267E+01     0.6463820E-03    -0.3820565E-01    -0.1690378E-01     0.4294622E-09     0.8736349E-09     0.1747270E-08
     0.1850000E+03    -0.1016201E+01     0.6749804E-03    -0.3989598E-01    -0.1690268E-01     0.4294631E-09     0.8736358E-09     0.1747272E-08
     0.1851000E+03    -0.1016132E+01     0.7035771E-03    -0.4158619E-01    -0.1690153E-01     0.4294641E-09     0.8736368E-09     0.1747274E-08
     0.1852000E+03    -0.1016060E+01     0.7321719E-03    -0.4327628E-01    -0.1690034E-01     0.4294652E-09     0.8736379E-09     0.1747276E-08
     0.1853000E+03    -0.1015986E+01     0.7607647E-03    -0.4496625E-01    -0.1689910E-01     0.4294663E-09     0.8736389E-09     0.1747278E-08
     0.1854000E+03    -0.1015908E+01     0.7893555E-03    -0.4665610E-01    -0.1689781E-01     0.4294674E-09     0.8736401E-09     0.1747280E-08
     0.1855000E+03    -0.1015828E+01     0.8179441E-03    -0.4834581E-01    -0.1689647E-01     0.4294685E-09     0.8736412E-09     0.1747282E-08
     0.1856000E+03    -0.1015745E+01     0.8465306E-03    -0.5003539E-01    -0.1689509E-01     0.4294698E-09     0.8736424E-09     0.1747285E-08
     0.1857000E+03    -0.1015659E+01     0.8751149E-03    -0.5172483E-01    -0.1689365E-01     0.4294710E-09     0.8736437E-09     0.1747287E-08
     0.1858000E+03    -0.1015570E+01     0.9036967E-03    -0.5341412E-01    -0.1689217E-01     0.4294723E-09     0.8736450E-09     0.1747290E-08
     0.1859000E+03    -0.1015478E+01     0.9322762E-03    -0.5510326E-01    -0.1689065E-01     0.4294736E-09     0.8736463E-09     0.1747293E-08
     0.1860000E+03    -0.1015383E+01     0.9608532E-03    -0.5679225E-01    -0.1688907E-01     0.4294750E-09     0.8736477E-09     0.1747295E-08
     0.1861000E+03    -0.1015286E+01     0.9894276E-03    -0.5848107E-01    -0.1688745E-01     0.4294764E-09     0.8736491E-09     0.1747298E-08
     0.1862000E+03    -0.1015185E+01     0.1017999E-02    -0.6016974E-01    -0.1688578E-01     0.4294779E-09     0.8736505E-09     0.1747301E-08
     0.1863000E+03    -0.1015082E+01     0.1046568E-02    -0.6185823E-01    -0.1688406E-01     0.4294793E-09     0.8736520E-09     0.1747304E-08
     0.1864000E+03    -0.1014976E+01     0.1075135E-02    -0.6354655E-01    -0.1688230E-01     0.4294809E-09     0.8736536E-09     0.1747307E-08
     0.1865000E+03    -0.1014867E+01     0.1103698E-02    -0.6523469E-01    -0.1688049E-01     0.4294825E-09     0.8736551E-09     0.1747310E-08
     0.1866000E+03    -0.1014755E+01     0.1132259E-02    -0.6692264E-01    -0.1687863E-01     0.4294841E-09     0.8736568E-09     0.1747314E-08
     0.1867000E+03    -0.1014641E+01     0.1160816E-02    -0.6861041E-01    -0.1687672E-01     0.4294857E-09     0.8736584E-09     0.1747317E-08
     0.1868000E+03    -0.1014523E+01     0.1189370E-02    -0.7029799E-01    -0.1687477E-01     0.4294874E-09     0.8736601E-09     0.1747320E-08
     0.1869000E+03    -0.1014403E+01     0.1217921E-02    -0.7198536E-01    -0.1687276E-01     0.4294892E-09     0.8736619E-09     0.1747324E-08
     0.1870000E+03    -0.1014279E+01     0.1246469E-02    -0.7367254E-01    -0.1687071E-01     0.4294910E-09     0.8736636E-09     0.1747327E-08
     0.1871000E+03    -0.1014153E+01     0.1275014E-02    -0.7535951E-01    -0.1686862E-01     0.4294928E-09     0.8736655E-09     0.1747331E-08
     0.1872000E+03    -0.1014024E+01     0.1303555E-02    -0.7704626E-01    -0.1686647E-01     0.4294947E-09     0.8736673E-09     0.1747335E-08
     0.1873000E+03    -0.1013893E+01     0.1332093E-02    -0.7873280E-01    -0.1686428E-01     0.4294966E-09     0.8736692E-09     0.1747338E-08
     0.1874000E+03    -0.1013758E+01     0.1360627E-02    -0.8041911E-01    -0.1686204E-01     0.4294985E-09     0.8736712E-09     0.1747342E-08
     0.1875000E+03    -0.1013621E+01     0.1389157E-02    -0.8210520E-01    -0.1685975E-01     0.4295005E-09     0.8736732E-09     0.1747346E-08
     0.1876000E+03    -0.1013480E+01     0.1417684E-02    -0.8379106E-01    -0.1685742E-01     0.4295025E-09     0.8736752E-09     0.1747350E-08
     0.1877000E+03    -0.1013337E+01     0.1446207E-02    -0.8547669E-01    -0.1685504E-01     0.4295046E-09     0.8736773E-09     0.1747355E-08
     0.1878000E+03    -0.1013191E+01     0.1474726E-02    -0.8716207E-01    -0.1685261E-01     0.4295067E-09     0.8736794E-09     0.1747359E-08
     0.1879000E+03    -0.1013042E+01     0.1503241E-02    -0.8884721E-01    -0.1685013E-01     0.4295089E-09     0.8736816E-09     0.1747363E-08
     0.1880000E+03    -0.1012890E+01     0.1531752E-02    -0.9053209E-01    -0.1684761E-01     0.4295111E-09     0.8736838E-09     0.1747368E-08
     0.1881000E+03    -0.1012736E+01     0.1560259E-02    -0.9221673E-01    -0.1684503E-01     0.4295133E-09     0.8736860E-09     0.1747372E-08
     0.1882000E+03    -0.1012578E+01     0.1588762E-02    -0.9390110E-01    -0.1684241E-01     0.4295156E-09     0.8736883E-09     0.1747377E-08
     0.1883000E+03    -0.1012418E+01     0.1617261E-02    -0.9558521E-01    -0.1683975E-01     0.4295179E-09     0.8736906E-09     0.1747381E-08
     0.1884000E+03    -0.1012255E+01     0.1645755E-02    -0.9726905E-01    -0.1683703E-01     0.4295203E-09     0.8736930E-09     0.1747386E-08
     0.1885000E+03    -0.1012089E+01     0.1674245E-02    -0.9895261E-01    -0.1683427E-01     0.4295227E-09     0.8736954E-09     0.1747391E-08
     0.1886000E+03    -0.1011920E+01     0.1702730E-02    -0.1006359E+00    -0.1683146E-01     0.4295251E-09     0.8736978E-09     0.1747396E-08
     0.1887000E+03    -0.1011748E+01     0.1731211E-02    -0.1023189E+00    -0.1682861E-01     0.4295276E-09     0.8737003E-09     0.1747401E-08
     0.1888000E+03    -0.1011574E+01     0.1759687E-02    -0.1040016E+00    -0.1682570E-01     0.4295301E-09     0.8737028E-09     0.1747406E-08
     0.1889000E+03    -0.1011396E+01     0.1788159E-02    -0.1056840E+00    -0.1682275E-01     0.4295327E-09     0.8737054E-09     0.1747411E-08
     0.1890000E+03    -0.1011216E+01     0.1816626E-02    -0.1073662E+00    -0.1681975E-01     0.4295353E-09     0.8737080E-09     0.1747416E-08
     0.1891000E+03    -0.1011033E+01     0.1845087E-02    -0.1090480E+00    -0.1681671E-01     0.4295380E-09     0.8737106E-09     0.1747421E-08
     0.1892000E+03    -0.1010847E+01     0.1873544E-02    -0.1107295E+00    -0.1681361E-01     0.4295407E-09     0.8737133E-09     0.1747427E-08
     0.1893000E+03    -0.1010658E+01     0.1901996E-02    -0.1124107E+00    -0.1681047E-01     0.4295434E-09     0.8737161E-09     0.1747432E-08
     0.1894000E+03    -0.1010467E+01     0.1930443E-02    -0.1140916E+00    -0.1680729E-01     0.4295462E-09     0.8737188E-09     0.1747438E-08
     0.1895000E+03    -0.1010272E+01     0.1958885E-02    -0.1157722E+00    -0.1680405E-01     0.4295490E-09     0.8737217E-09     0.1747443E-08
     0.1896000E+03    -0.1010075E+01     0.1987321E-02    -0.1174524E+00    -0.1680077E-01     0.4295518E-09     0.8737245E-09     0.1747449E-08
     0.1897000E+03    -0.1009875E+01     0.2015753E-02    -0.1191323E+00    -0.1679744E-01     0.4295547E-09     0.8737274E-09     0.1747455E-08
     0.1898000E+03    -0.1009672E+01     0.2044178E-02    -0.1208119E+00    -0.1679406E-01     0.4295577E-09     0.8737304E-09     0.1747461E-08
     0.1899000E+03    -0.1009466E+01     0.2072599E-02    -0.1224911E+00    -0.1679064E-01     0.4295607E-09     0.8737333E-09     0.1747467E-08
     0.1900000E+03    -0.1009257E+01     0.2101013E-02    -0.1241700E+00    -0.1678716E-01     0.4295637E-09     0.8737364E-09     0.1747473E-08
     0.1901000E+03    -0.1009046E+01     0.2129423E-02    -0.1258486E+00    -0.1678364E-01     0.4295667E-09     0.8737394E-09     0.1747479E-08
     0.1902000E+03    -0.1008831E+01     0.2157826E-02    -0.1275267E+00    -0.1678008E-01     0.4295698E-09     0.8737425E-09     0.1747485E-08
     0.1903000E+03    -0.1008614E+01     0.2186224E-02    -0.1292046E+00    -0.1677646E-01     0.4295730E-09     0.8737457E-09     0.1747491E-08
     0.1904000E+03    -0.1008394E+01     0.2214616E-02    -0.1308820E+00    -0.1677280E-01     0.4295762E-09     0.8737488E-09     0.1747498E-08
     0.1905000E+03    -0.1008171E+01     0.2243001E-02    -0.1325591E+00    -0.1676910E-01     0.4295794E-09     0.8737521E-09     0.1747504E-08
     0.1906000E+03    -0.1007945E+01     0.2271381E-02    -0.1342359E+00    -0.1676534E-01     0.4295827E-09     0.8737553E-09     0.1747511E-08
     0.1907000E+03    -0.1007717E+01     0.2299755E-02    -0.1359122E+00    -0.1676154E-01     0.4295860E-09     0.8737587E-09     0.1747517E-08
     0.1908000E+03    -0.1007486E+01     0.2328123E-02    -0.1375882E+00    -0.1675769E-01     0.4295893E-09     0.8737620E-09     0.1747524E-08
     0.1909000E+03    -0.1007251E+01     0.2356484E-02    -0.1392637E+00    -0.1675379E-01     0.4295927E-09     0.8737654E-09     0.1747531E-08
     0.1910000E+03    -0.1007014E+01     0.2384839E-02    -0.1409389E+00    -0.1674985E-01     0.4295961E-09     0.8737688E-09     0.1747538E-08
     0.1911000E+03    -0.1006774E+01     0.2413188E-02    -0.1426137E+00    -0.1674585E-01     0.4295996E-09     0.8737723E-09     0.1747545E-08
     0.1912000E+03    -0.1006532E+01     0.2441531E-02    -0.1442881E+00    -0.1674181E-01     0.4296031E-09     0.8737758E-09     0.1747552E-08
     0.1913000E+03    -0.1006286E+01     0.2469866E-02    -0.1459621E+00    -0.1673773E-01     0.4296067E-09     0.8737794E-09     0.1747559E-08
     0.1914000E+03    -0.1006038E+01     0.2498196E-02    -0.1476356E+00    -0.1673360E-01     0.4296103E-09     0.8737830E-09     0.1747566E-08
     0.1915000E+03    -0.1005786E+01     0.2526518E-02    -0.1493088E+00    -0.1672941E-01     0.4296139E-09     0.8737866E-09     0.1747573E-08
     0.1916000E+03    -0.1005532E+01     0.2554834E-02    -0.1509815E+00    -0.1672519E-01     0.4296176E-09     0.8737903E-09     0.1747581E-08
     0.1917000E+03    -0.1005275E+01     0.2583143E-02    -0.1526538E+00    -0.1672091E-01     0.4296213E-09     0.8737940E-09     0.1747588E-08
     0.1918000E+03    -0.1005016E+01     0.2611445E-02    -0.1543257E+00    -0.1671659E-01     0.4296251E-09     0.8737978E-09     0.1747596E-08
     0.1919000E+03    -0.1004753E+01     0.2639740E-02    -0.1559971E+00    -0.1671222E-01     0.4296289E-09     0.8738016E-09     0.1747603E-08
     0.1920000E+03    -0.1004488E+01     0.2668028E-02    -0.1576681E+00    -0.1670781E-01     0.4296327E-09     0.8738054E-09     0.1747611E-08
     0.1921000E+03    -0.1004220E+01     0.2696309E-02    -0.1593387E+00    -0.1670334E-01     0.4296366E-09     0.8738093E-09     0.1747619E-08
     0.1922000E+03    -0.1003948E+01     0.2724582E-02    -0.1610088E+00    -0.1669883E-01     0.4296405E-09     0.8738132E-09     0.1747626E-08
     0.1923000E+03    -0.1003675E+01     0.2752848E-02    -0.1626785E+00    -0.1669428E-01     0.4296445E-09     0.8738172E-09     0.1747634E-08
     0.1924000E+03    -0.1003398E+01     0.2781107E-02    -0.1643477E+00    -0.1668967E-01     0.4296485E-09     0.8738212E-09     0.1747642E-08
     0.1925000E+03    -0.1003118E+01     0.2809359E-02    -0.1660164E+00    -0.1668502E-01     0.4296526E-09     0.8738252E-09     0.1747650E-08
     0.1926000E+03    -0.1002836E+01     0.2837603E-02    -0.1676847E+00    -0.1668032E-01     0.4296567E-09     0.8738293E-09     0.1747659E-08
     0.1927000E+03    -0.1002551E+01     0.2865839E-02    -0.1693525E+00    -0.1667557E-01     0.4296608E-09     0.8738335E-09     0.1747667E-08
     0.1928000E+03    -0.1002263E+01     0.2894068E-02    -0.1710198E+00    -0.1667078E-01     0.4296650E-09     0.8738376E-09     0.1747675E-08
     0.1929000E+03    -0.1001972E+01     0.2922289E-02    -0.1726866E+00    -0.1666594E-01     0.4296692E-09     0.8738418E-09     0.1747684E-08
     0.1930000E+03    -0.1001678E+01     0.2950502E-02    -0.1743530E+00    -0.1666106E-01     0.4296734E-09     0.8738461E-09     0.1747692E-08
     0.1931000E+03    -0.1001382E+01     0.2978707E-02    -0.1760188E+00    -0.1665612E-01     0.4296777E-09     0.8738504E-09     0.1747701E-08
     0.1932000E+03    -0.1001083E+01     0.3006905E-02    -0.1776842E+00    -0.1665114E-01     0.4296820E-09     0.8738547E-09     0.1747709E-08
     0.1933000E+03    -0.1000781E+01     0.3035094E-02    -0.1793490E+00    -0.1664611E-01     0.4296864E-09     0.8738591E-09     0.1747718E-08
     0.1934000E+03    -0.1000476E+01     0.3063275E-02    -0.1810134E+00    -0.1664104E-01     0.4296908E-09     0.8738635E-09     0.1747727E-08
     0.1935000E+03    -0.1000168E+01     0.3091448E-02    -0.1826773E+00    -0.1663592E-01     0.4296953E-09     0.8738680E-09     0.1747736E-08
     0.1936000E+03    -0.9998574E+00     0.3119613E-02    -0.1843406E+00    -0.1663075E-01     0.4296998E-09     0.8738725E-09     0.1747745E-08
     0.1937000E+03    -0.9995440E+00     0.3147769E-02    -0.1860034E+00    -0.1662553E-01     0.4297043E-09     0.8738770E-09     0.1747754E-08
     0.1938000E+03    -0.9992278E+00     0.3175917E-02    -0.1876657E+00    -0.1662027E-01     0.4297089E-09     0.8738816E-09     0.1747763E-08
     0.1939000E+03    -0.9989088E+00     0.3204056E-02    -0.1893275E+00    -0.1661496E-01     0.4297135E-09     0.8738862E-09     0.1747772E-08
     0.1940000E+03    -0.9985870E+00     0.3232187E-02    -0.1909887E+00    -0.1660961E-01     0.4297182E-09     0.8738909E-09     0.1747782E-08
     0.1941000E+03    -0.9982624E+00     0.3260309E-02    -0.1926494E+00    -0.1660420E-01     0.4297229E-09     0.8738956E-09     0.1747791E-08
     0.1942000E+03    -0.9979349E+00     0.3288423E-02    -0.1943095E+00    -0.1659875E-01     0.4297276E-09     0.8739003E-09     0.1747801E-08
     0.1943000E+03    -0.9976047E+00     0.3316527E-02    -0.1959691E+00    -0.1659326E-01     0.4297324E-09     0.8739051E-09     0.1747810E-08
     0.1944000E+03    -0.9972716E+00     0.3344623E-02    -0.1976282E+00    -0.1658771E-01     0.4297372E-09     0.8739099E-09     0.1747820E-08
     0.1945000E+03    -0.9969358E+00     0.3372710E-02    -0.1992867E+00    -0.1658212E-01     0.4297421E-09     0.8739148E-09     0.1747830E-08
     0.1946000E+03    -0.9965971E+00     0.3400788E-02    -0.2009446E+00    -0.1657649E-01     0.4297470E-09     0.8739197E-09     0.1747839E-08
     0.1947000E+03    -0.9962556E+00     0.3428856E-02    -0.2026020E+00    -0.1657080E-01     0.4297520E-09     0.8739246E-09     0.1747849E-08
     0.1948000E+03    -0.9959113E+00     0.3456916E-02    -0.2042588E+00    -0.1656507E-01     0.4297569E-09     0.8739296E-09     0.1747859E-08
     0.1949000E+03    -0.9955642E+00     0.3484966E-02    -0.2059150E+00    -0.1655930E-01     0.4297620E-09     0.8739347E-09     0.1747869E-08
     0.1950000E+03    -0.9952143E+00     0.3513007E-02    -0.2075706E+00    -0.1655347E-01     0.4297670E-09     0.8739397E-09     0.1747879E-08
     0.1951000E+03    -0.9948616E+00     0.3541038E-02    -0.2092257E+00    -0.1654760E-01     0.4297722E-09     0.8739448E-09     0.1747890E-08
     0.1952000E+03    -0.9945061E+00     0.3569060E-02    -0.2108801E+00    -0.1654168E-01     0.4297773E-09     0.8739500E-09     0.1747900E-08
     0.1953000E+03    -0.9941478E+00     0.3597073E-02    -0.2125340E+00    -0.1653572E-01     0.4297825E-09     0.8739552E-09     0.1747910E-08
     0.1954000E+03    -0.9937867E+00     0.3625076E-02    -0.2141873E+00    -0.1652971E-01     0.4297877E-09     0.8739604E-09     0.1747921E-08
     0.1955000E+03    -0.9934228E+00     0.3653069E-02    -0.2158399E+00    -0.1652365E-01     0.4297930E-09     0.8739657E-09     0.1747931E-08
     0.1956000E+03    -0.9930561E+00     0.3681052E-02    -0.2174920E+00    -0.1651755E-01     0.4297983E-09     0.8739710E-09     0.1747942E-08
     0.1957000E+03    -0.9926866E+00     0.3709026E-02    -0.2191435E+00    -0.1651140E-01     0.4298037E-09     0.8739763E-09     0.1747953E-08
     0.1958000E+03    -0.9923143E+00     0.3736989E-02    -0.2207943E+00    -0.1650520E-01     0.4298091E-09     0.8739817E-09     0.1747963E-08
     0.1959000E+03    -0.9919392E+00     0.3764943E-02    -0.2224445E+00    -0.1649895E-01     0.4298145E-09     0.8739872E-09     0.1747974E-08
     0.1960000E+03    -0.9915613E+00     0.3792886E-02    -0.2240941E+00    -0.1649266E-01     0.4298200E-09     0.8739926E-09     0.1747985E-08
     0.1961000E+03    -0.9911806E+00     0.3820819E-02    -0.2257430E+00    -0.1648633E-01     0.4298255E-09     0.8739982E-09     0.1747996E-08
     0.1962000E+03    -0.9907971E+00     0.3848742E-02    -0.2273913E+00    -0.1647994E-01     0.4298310E-09     0.8740037E-09     0.1748007E-08
     0.1963000E+03    -0.9904109E+00     0.3876655E-02    -0.2290390E+00    -0.1647351E-01     0.4298366E-09     0.8740093E-09     0.1748019E-08
     0.1964000E+03    -0.9900218E+00     0.3904558E-02    -0.2306860E+00    -0.1646703E-01     0.4298423E-09     0.8740149E-09     0.1748030E-08
     0.1965000E+03    -0.9896299E+00     0.3932449E-02    -0.2323324E+00    -0.1646051E-01     0.4298479E-09     0.8740206E-09     0.1748041E-08
     0.1966000E+03    -0.9892353E+00     0.3960331E-02    -0.2339781E+00    -0.1645394E-01     0.4298537E-09     0.8740263E-09     0.1748053E-08
     0.1967000E+03    -0.9888379E+00     0.3988202E-02    -0.2356232E+00    -0.1644732E-01     0.4298594E-09     0.8740321E-09     0.1748064E-08
     0.1968000E+03    -0.9884377E+00     0.4016062E-02    -0.2372676E+00    -0.1644066E-01     0.4298652E-09     0.8740379E-09     0.1748076E-08
     0.1969000E+03    -0.9880347E+00     0.4043911E-02    -0.2389113E+00    -0.1643395E-01     0.4298711E-09     0.8740437E-09     0.1748087E-08
     0.1970000E+03    -0.9876289E+00     0.4071749E-02    -0.2405544E+00    -0.1642719E-01     0.4298769E-09     0.8740496E-09     0.1748099E-08
     0.1971000E+03    -0.9872203E+00     0.4099577E-02    -0.2421968E+00    -0.1642039E-01     0.4298829E-09     0.8740555E-09     0.1748111E-08
     0.1972000E+03    -0.9868090E+00     0.4127393E-02    -0.2438385E+00    -0.1641354E-01     0.4298888E-09     0.8740615E-09     0.1748123E-08
     0.1973000E+03    -0.9863948E+00     0.4155199E-02    -0.2454795E+00    -0.1640665E-01     0.4298948E-09     0.8740675E-09     0.1748135E-08
     0.1974000E+03    -0.9859779E+00     0.4182993E-02    -0.2471198E+00    -0.1639971E-01     0.4299009E-09     0.8740735E-09     0.1748147E-08
     0.1975000E+03    -0.9855582E+00     0.4210776E-02    -0.2487594E+00    -0.1639272E-01     0.4299069E-09     0.8740796E-09     0.1748159E-08
     0.1976000E+03    -0.9851358E+00     0.4238548E-02    -0.2503983E+00    -0.1638568E-01     0.4299131E-09     0.8740857E-09     0.1748171E-08
     0.1977000E+03    -0.9847105E+00     0.4266309E-02    -0.2520365E+00    -0.1637860E-01     0.4299192E-09     0.8740919E-09     0.1748184E-08
     0.1978000E+03    -0.9842825E+00     0.4294058E-02    -0.2536741E+00    -0.1637148E-01     0.4299254E-09     0.8740981E-09     0.1748196E-08
     0.1979000E+03    -0.9838517E+00     0.4321795E-02    -0.2553108E+00    -0.1636430E-01     0.4299317E-09     0.8741043E-09     0.1748209E-08
     0.1980000E+03    -0.9834182E+00     0.4349521E-02    -0.2569469E+00    -0.1635708E-01     0.4299379E-09     0.8741106E-09     0.1748221E-08
     0.1981000E+03    -0.9829818E+00     0.4377236E-02    -0.2585823E+00    -0.1634982E-01     0.4299443E-09     0.8741170E-09     0.1748234E-08
     0.1982000E+03    -0.9825427E+00     0.4404938E-02    -0.2602169E+00    -0.1634251E-01     0.4299506E-09     0.8741233E-09     0.1748247E-08
     0.1983000E+03    -0.9821008E+00     0.4432629E-02    -0.2618508E+00    -0.1633515E-01     0.4299570E-09     0.8741297E-09     0.1748259E-08
     0.1984000E+03    -0.9816562E+00     0.4460308E-02    -0.2634839E+00    -0.1632774E-01     0.4299635E-09     0.8741362E-09     0.1748272E-08
     0.1985000E+03    -0.9812088E+00     0.4487975E-02    -0.2651163E+00    -0.1632029E-01     0.4299700E-09     0.8741426E-09     0.1748285E-08
     0.1986000E+03    -0.9807586E+00     0.4515630E-02    -0.2667480E+00    -0.1631280E-01     0.4299765E-09     0.8741492E-09     0.1748298E-08
     0.1987000E+03    -0.9803056E+00     0.4543272E-02    -0.2683789E+00    -0.1630525E-01     0.4299831E-09     0.8741557E-09     0.1748311E-08
     0.1988000E+03    -0.9798499E+00     0.4570903E-02    -0.2700090E+00    -0.1629766E-01     0.4299897E-09     0.8741623E-09     0.1748325E-08
     0.1989000E+03    -0.9793915E+00     0.4598521E-02    -0.2716384E+00    -0.1629003E-01     0.4299963E-09     0.8741690E-09     0.1748338E-08
     0.1990000E+03    -0.9789302E+00     0.4626127E-02    -0.2732670E+00    -0.1628235E-01     0.4300030E-09     0.8741757E-09     0.1748351E-08
     0.1991000E+03    -0.9784662E+00     0.4653721E-02    -0.2748949E+00    -0.1627462E-01     0.4300097E-09     0.8741824E-09     0.1748365E-08
     0.1992000E+03    -0.9779995E+00     0.4681302E-02    -0.2765219E+00    -0.1626685E-01     0.4300165E-09     0.8741892E-09     0.1748378E-08
     0.1993000E+03    -0.9775300E+00     0.4708871E-02    -0.2781482E+00    -0.1625903E-01     0.4300233E-09     0.8741960E-09     0.1748392E-08
     0.1994000E+03    -0.9770577E+00     0.4736427E-02    -0.2797737E+00    -0.1625116E-01     0.4300301E-09     0.8742028E-09     0.1748406E-08
     0.1995000E+03    -0.9765827E+00     0.4763970E-02    -0.2813985E+00    -0.1624325E-01     0.4300370E-09     0.8742097E-09     0.1748419E-08
     0.1996000E+03    -0.9761049E+00     0.4791500E-02    -0.2830224E+00    -0.1623529E-01     0.4300439E-09     0.8742166E-09     0.1748433E-08
     0.1997000E+03    -0.9756244E+00     0.4819018E-02    -0.2846455E+00    -0.1622729E-01     0.4300509E-09     0.8742236E-09     0.1748447E-08
     0.1998000E+03    -0.9751411E+00     0.4846522E-02    -0.2862678E+00    -0.1621924E-01     0.4300579E-09     0.8742306E-09     0.1748461E-08
     0.1999000E+03    -0.9746551E+00     0.4874014E-02    -0.2878894E+00    -0.1621114E-01     0.4300650E-09     0.8742376E-09     0.1748475E-08
     0.2000000E+03    -0.9741663E+00     0.4901493E-02    -0.2895101E+00    -0.1620300E-01     0.4300720E-09     0.8742447E-09     0.1748489E-08
     0.2001000E+03    -0.9736748E+00     0.4928958E-02    -0.2911300E+00    -0.1619481E-01     0.4300792E-09     0.8742518E-09     0.1748504E-08
     0.2002000E+03    -0.9731805E+00     0.4956410E-02    -0.2927490E+00    -0.1618658E-01     0.4300863E-09     0.8742590E-09     0.1748518E-08
     0.2003000E+03    -0.9726835E+00     0.4983849E-02    -0.2943673E+00    -0.1617830E-01     0.4300935E-09     0.8742662E-09     0.1748532E-08
     0.2004000E+03    -0.9721838E+00     0.5011275E-02    -0.2959847E+00    -0.1616998E-01     0.4301008E-09     0.8742735E-09     0.1748547E-08
     0.2005000E+03    -0.9716813E+00     0.5038687E-02    -0.2976013E+00    -0.1616161E-01     0.4301081E-09     0.8742807E-09     0.1748561E-08
     0.2006000E+03    -0.9711760E+00     0.5066085E-02    -0.2992170E+00    -0.1615319E-01     0.4301154E-09     0.8742881E-09     0.1748576E-08
     0.2007000E+03    -0.9706680E+00     0.5093470E-02    -0.3008319E+00    -0.1614473E-01     0.4301228E-09     0.8742954E-09     0.1748591E-08
     0.2008000E+03    -0.9701573E+00     0.5120841E-02    -0.3024460E+00    -0.1613622E-01     0.4301302E-09     0.8743028E-09     0.1748606E-08
     0.2009000E+03    -0.9696439E+00     0.5148199E-02    -0.3040591E+00    -0.1612767E-01     0.4301376E-09     0.8743103E-09     0.1748621E-08
     0.2010000E+03    -0.9691277E+00     0.5175543E-02    -0.3056715E+00    -0.1611907E-01     0.4301451E-09     0.8743178E-09     0.1748636E-08
     0.2011000E+03    -0.9686088E+00     0.5202872E-02    -0.3072830E+00    -0.1611042E-01     0.4301526E-09     0.8743253E-09     0.1748651E-08
     0.2012000E+03    -0.9680871E+00     0.5230188E-02    -0.3088936E+00    -0.1610173E-01     0.4301602E-09     0.8743328E-09     0.1748666E-08
     0.2013000E+03    -0.9675627E+00     0.5257490E-02    -0.3105033E+00    -0.1609299E-01     0.4301678E-09     0.8743405E-09     0.1748681E-08
     0.2014000E+03    -0.9670356E+00     0.5284778E-02    -0.3121122E+00    -0.1608421E-01     0.4301754E-09     0.8743481E-09     0.1748696E-08
     0.2015000E+03    -0.9665058E+00     0.5312051E-02    -0.3137201E+00    -0.1607538E-01     0.4301831E-09     0.8743558E-09     0.1748712E-08
     0.2016000E+03    -0.9659732E+00     0.5339310E-02    -0.3153272E+00    -0.1606651E-01     0.4301908E-09     0.8743635E-09     0.1748727E-08
     0.2017000E+03    -0.9654379E+00     0.5366555E-02    -0.3169334E+00    -0.1605759E-01     0.4301986E-09     0.8743713E-09     0.1748743E-08
     0.2018000E+03    -0.9648999E+00     0.5393786E-02    -0.3185388E+00    -0.1604863E-01     0.4302064E-09     0.8743791E-09     0.1748758E-08
     0.2019000E+03    -0.9643592E+00     0.5421002E-02    -0.3201432E+00    -0.1603962E-01     0.4302142E-09     0.8743869E-09     0.1748774E-08
     0.2020000E+03    -0.9638157E+00     0.5448203E-02    -0.3217467E+00    -0.1603056E-01     0.4302221E-09     0.8743948E-09     0.1748790E-08
     0.2021000E+03    -0.9632695E+00     0.5475390E-02    -0.3233493E+00    -0.1602146E-01     0.4302300E-09     0.8744027E-09     0.1748805E-08
     0.2022000E+03    -0.9627206E+00     0.5502562E-02    -0.3249510E+00    -0.1601232E-01     0.4302380E-09     0.8744107E-09     0.1748821E-08
